child,parent,description
JZ1570-J-2008,JZ,Justice
JZ1570-T-2009,JZ,Why Europe fears its neighbors 
JA85-M-2008,JA,Winning the war of words : selling the war on terror from Afghanistan to Iraq 
JZ1313-K-2012,JZ,The world America made 
JK1764-B-2008,JK,The citizen solution : how you can make a difference 
JF799-D-2008,JF,Defiant publics : the unprecedented reach of the global citizen 
JF799-G-2008,JF,From poverty to power : how active citizens and effective states can change the world 
JA76-R-2013,JA,The leaderless revolution : how ordinary people will take power and change politics in the 21st century 
JK2281-F-2008,JK,Netroots rising : how a citizen army of bloggers and online activists is changing American politics 
JC571-D-2004,JC,Rights from wrongs : a secular theory of the origins of rights 
JK1759-G-2009,JK,Standing up to the madness : ordinary heroes in extraordinary times 
JZ5538-W-2006,JZ,Working for peace : a handbook of practical psychology and other tools 
JZ5645-C-2008,JZ,Kalashnikov culture : small arms proliferation and irregular warfare 
JQ3831-O-2008,JQ,The Kefaya movement : a case study of a grassroots reform initiative 
JK2249-L-1999,JK,Blame it on the system 
JF1525-N-2002,JF,Public corruption : the dark side of social evolution 
JZ1242-R-2006,JZ,Purpose and policy in the global community 
JZ1734-N-2009,JZ,Rising China : opportunity or strategic challenge : based on proceedings of National Security Seminar 2009
JZ1720-E-2009,JZ,Rivals : how the power struggle between China
JZ1305-R-1996,JZ,Roots of realism 
JZ1308-A-2008,JZ,The rules of the game : a primer on international relations 
JZ1480-B-2008,JZ,Second chance : three presidents and the crisis of American superpower 
JN297-C-2010,JN,The Angry Brigade : a history of Britain's first urban guerilla group 
JQ1519-B-2009,JQ,Friends and enemies : the past
JC233-D-2011,JC,Marx's ghost : midnight conversations on changing the world 
JC481-W-2006,JC,World fascism : a historical encyclopedia 
JA84-F-2006,JA,American political ideologies : an introduction to the major systems of thought in the 21st century 
JC585-H-2010,JC,Libertarianism today 
JC480-A-2004,JC,The origins of totalitarianism 
JC585-M-2011,JC,Libertarianism
JC585-P-2009,JC,Realizing freedom : libertarian theory
JA71-L-2006,JA,Understanding dogmas and dreams : a text 
JC311-A-2006,JC,Imagined communities : reflections on the origin and spread of nationalism 
JC311-M-2012,JC,Mapping the nation 
JF2112-H-2010,JF,Backstabbers : the reality of politics 
JN5657-M-2011,JN,"Sarto di Ulm. English+""The tailor of Ulm : communism in the twentieth century "
JC573-M-2011,JC,After the hangover : the conservatives' road to recovery 
JC573-A-2008,JC,Arguing conservatism : four decades of the Intercollegiate Review 
JC574-M-2007,JC,Bamboozled : how Americans are being exploited by the lies of the Liberal agenda 
JK1726-F-2007,JK,Framing the debate : famous presidential speeches and how progressives can use them to change the conversation (and win elections) 
JC599-M-2012,JC,Here come the black helicopters! : UN global governance and the loss of freedom 
JC573-P-2009,JC,Invisible hands : the making of the conservative movement from the New Deal to Reagan 
JC573-M-2006,JC,Neoconservatism : why we need it 
JC573-F-2008,JC,Outright barbarous : how the violent language of the Right poisons American democracy 
JK526-S-2006,JK,Red highways : a liberal's journey into the heartland 
JC573-M-2012,JC,The Republican brain : the science of why they deny science and reality 
JK2391-F-2010,JK,The tea party manifesto : a vision for an American rebirth 
JK2391-F-2012,JK,The Tea Party : three principles 
JC212-A-2007,JC,Works in political philosophy. Volume II
JK1726-F-2008,JK,"America e i suoi critici. English+""America and its critics : virtues and vices of the democratic hyperpower "
JC573-M-2010,JC,The conservative foundations of the liberal order : defending democracy against its modern enemies and immoderate friends 
JC423-L-2009,JC,Democracy 
JC423-W-2006,JC,Democracy 
JC423-B-2009,JC,Democracy at the crossroads : princes
JC423-S-2001,JC,Democracy at the local level : the international IDEA handbook on participation
JC421-C-2009,JC,Democracy for beginners 
JK275-P-2010,JK,Democracy for the few 
JF60-H-2001,JF,Democracy in the developing world : Africa
JC423-W-2005,JC,Democracy matters : winning the fight against imperialism 
JC571-F-2007,JC,Freedom in the World 2007 : the annual survey of political rights & civil liberties 
JC571-P-2007,JC,Freedom next time : resisting the empire 
JC585-L-2006,JC,Liberty and justice 
JC599-P-2011,JC,Liberty defined : 50 essential issues that affect our freedom 
JK1726-M-2009,JK,Moyers on democracy 
JC598-O-2011,JC,Open secrets : WikiLeaks
JC596-H-2006,JC,Privacy lost : how technology is endangering your privacy 
JC578-M-2007,JC,Responsibility and justice 
JC337-E-2008,JC,The rise of global civil society : building communities and nations from the bottom up 
JC598-S-2011,JC,Wikileaks and the age of transparency 
JF1525-L-2011,JF,Wikileaks : inside Julian Assange's war on secrecy 
JC421-G-2013,JC,The Democracy Project : a history
JC423-D-2005,JC,Democracy
JC328-C-2005,JC,Direct action and democracy today 
JQ281-R-2009,JQ,Field notes on democracy : listening to grasshoppers 
JC423-Z-2003,JC,The future of freedom : illiberal democracy at home and abroad 
JK31-L-2011,JK,The gardens of democracy : a new American story of citizenship
JF1051-M-2010,JF,"Im Schatten des Königs. English+""In the king's shadow : the political anatomy of democratic representation "
JC211-J-2002,JC,James Madison and the future of limited government 
JK311-K-2010,JK,Bye bye
JZ1318-D-2003,JZ,Global governance : the battle over planetary power 
JQ2720-L-2003,JQ,Limits to liberation in southern Africa : the unfinished business of democratic consolidation 
JN248-M-2003,JN,Making democracy work for pro-poor development 
JA76-P-2005,JA,Pierre Bourdieu and democratic politics : the mystery of ministry 
JN12-B-2003,JN,Political parties in new democracies : party organization in Southern and East-Central Europe 
JN94-G-2011,JN,Representative government in modern Europe 
JC423-C-2012,JC,Slow democracy : rediscovering community
JK526-C-2012,JK,Sneaking into the flying circus : how the media turn our presidential campaigns into freak shows 
JQ1758-G-2011,JQ,The wave : man
JC423-H-2005,JC,What would Jefferson do? : a return to democracy 
J82-D-2009,J,Looking forward 
JC327-C-2005,JC,The people 
JF1525-P-2002,JF,Public sector transparency and accountability : making it happen 
JC330-C-2012,JC,Leadership matters : unleashing the power of paradox 
JF1501-S-2012,JF,Leadocracy : hiring more great leaders (like you) into government 
JK1764-W-2008,JK,Opportunity for leadership : full and informed participation 
JC330-P-2011,JC,Public leadership and citizen value : the Wineland Papers 2010 
JK511-N-2009,JK,The soul of a leader : character
JK2265-B-2006,JK,American political parties in the 21st century 
JC574-K-2005,JC,Liberalism 
JK2356-F-2008,JK,Naked emperors : the failure of the Republican revolution 
JZ1570-P-2007,JZ,Political Islam and European foreign policy : perspectives from Muslim democrats of the Mediterranean 
JC573-W-2004,JC,Western democracies and the new extreme right challenge 
JV6483-A-2012,JV,Assessing the benefits of U.S. Customs and Border Protection regulatory actions to reduce terrorism risks 
JK275-K-2007,JK,America back on track 
JK2271-D-2013,JK,The apartisan American : dealignment and changing electoral politics 
JF1351-C-2010,JF,Analyzing the operation of performance-based accountability systems for public services 
JS141-A-1998,JS,The anonymous leader : appointed CEOs in western local government 
JK468-B-2008,JK,Benchmarking in the public and nonprofit sectors : best practices for achieving performance breakthroughs 
JN248-A-1999,JN,Better information practices : improving records and information management in the public service 
JF1525-B-2010,JF,The black box of governmental learning : the learning spiral -- a concept to organize learning in governments 
JF1351-B-2009,JF,Bureaucracy and administration 
JF1525-C-2012,JF,Cases on public information management and E-Government adoption 
JK468-A-2013,JK,Deep state : inside the government secrecy industry 
JF1525-S-2008,JF,E-governance techniques : Indian and global experiences 
JF1525-E-2009,JF,E-government diffusion
JF1525-E-2009,JF,Electronic constitution : social
JF1525-E-2008,JF,Electronic government : concepts
JK468-E-2006,JK,Elements of effective governance : measurement
JS401-T-2009,JS,Ethics in city hall : discussion and analysis for public administration 
JL75-E-2009,JL,The evolving physiology of government : Canadian public administration in transition 
JF60-L-2007,JF,Governance reform : bridging monitoring and action 
JK421-I-2003,JK,Government performance : why management matters 
JF1351-H-2008,JF,Handbook of administrative reform : an international perspective 
JF1525-H-2010,JF,Handbook of research on e-government readiness for information and service exchange : utilizing progressive information communication technologies 
JF1525-H-2009,JF,Handbook of research on strategies for local e-government adoption and implementation : comparative studies 
JF1351-M-2007,JF,How to build M&E systems to support better government 
JK421-S-2009,JK,Human capital : tools and strategies for the public sector 
JA75-N-2012,JA,Eco-fascists : how radical conservationists are destroying our natural heritage 
JF1081-G-2011,JF,Global corruption report : climate change 
JF1525-I-2009,JF,Integrating E-business models for government solutions : citizen-centric service oriented methodologies and processes 
JF1525-I-2009,JF,International handbook of public procurement 
JF1525-G-2009,JF,Making monitoring and evaluation systems work : a capacity development toolkit 
JF1341-F-2008,JF,Mastering public administration : from Max Weber to Dwight Waldo 
JK468-J-2009,JK,Performance-based management systems : effective implementation and maintenance 
JF1525-P-2010,JF,Politics
JF1525-R-2012,JF,Public administration and information technology 
JN30-A-2007,JN,The European Union and crisis management : policy and legal aspects 
JV6483-M-2007,JV,The immigration solution : a better plan than today's 
JV6483-B-2013,JV,Immigration wars : forging an American solution 
JK1976-U-2008,JK,Campaign and election reform : a reference handbook 
JK2281-P-2012,JK,Campaign boot camp 2.0 : basic training for candidates
JK526-P-2012,JK,Collision 2012 : Obama vs. Romney and the future of elections in America 
JF1001-C-2011,JF,Controversies in voting behavior 
JK1976-T-2012,JK,Elections A to Z 
JF1001-E-2006,JF,Electoral management design : the International IDEA handbook 
JF1001-R-2005,JF,Electoral system design : the new international IDEA handbook 
JK1991-P-2012,JK,Billionaires & ballot bandits : how to steal an election in 9 easy steps 
JK1118-I-2005,JK,The interest group connection : electioneering
JK1965-P-2010,JK,The New York times on critical elections
JF1033-P-2010,JF,Voting from abroad : the International IDEA handbook 
JQ1994-Z-2009,JQ,Zunami! : the South African elections of 2009 
JN2240-A-2000,JN,Advancing democracy in Slovakia through local self-governance : lessons learned from other European countries.
JN238-K-2010,JN,British politics for dummies 
JQ1981-D-2000,JQ,Democracy and governance review : Mandela's legacy 1994-1999 
JQ1062-D-2002,JQ,Democracy in Malaysia : discourses and practices 
JC423-A-2012,JC,Empowering public wisdom : a practical vision of citizen-led politics 
JN33-T-2009,JN,The European Commission and interest groups : towards a deliberative interpretation of stakeholder involvement in EU policy-making 
JK1717-M-1999,JK,Hardball : how politics is played
JQ1785-I-2010,JQ,The Iran primer : power
JQ1849-K-2003,JQ,Iraqi Kurdistan : political development and emergent democracy 
JQ655-L-2011,JQ,Liberal peace in question : politics of state and market reform in Sri Lanka 
JN6531-M-2008,JN,Mixes
J81-M-2010,J,My fellow citizens : the inaugural addresses of the presidents of the United States
JC328-P-2004,JC,Pie any means necessary : the Biotic Baking Brigade cookbook.
JF1525-M-2009,JF,Public administration ethics for the 21st century 
JK468-C-2012,JK,The responsible administrator : an approach to ethics for the administrative role 
JN94-S-2007,JN,Strategic change management in the public sector : an EFMD European case book 
JF1525-T-2012,JF,Technology enabled transformation of the public sector : advances in e-government 
JS78-A-2009,JS,Tools for decision making : a practical guide for local government 
JC574-L-2009,JC,The political mind : a cognitive scientist's guide to your brain and its politics 
JN3971-H-2009,JN,Politics in Germany 
JA85-M-2008,JA,The politics of sincerity : Plato
