child,parent,description
E414-u-1879,E,A memoir of Benjamin Robbins urtis with some of his professional and misellaneous writings 
E414-A-1890,E,Rihard Henry Dana : a biography 
E414-D-1883,E,Memoirs of John Adams Dix 
E414-D-1961,E,The letters 
E414-J-1970,E,Stephen A. Douglas : a study in Amerian politis 
E414-N-1955,E,Fremont
E414-G-1911,E,As I remember : reolletions of Amerian soiety during the nineteenth entury 
E414-G-1868,E,Reolletions of a busy life : inluding reminisenes of Amerian politis and politiians... 
E414-H-1950,E,Horae Greeley : voie of the people 
E414-L-1981,E,Horae Greeley 
E414-V-1953,E,Horae Greeley : nineteenth-entury rusader 
E414-H-1899,E,heerful yesterdays 
E414-S-1935,E,Life of Robert M.T. Hunter : a study in setionalism and seession 
E414-H-1967,E,Joe Lane of Oregon : mahine politis and the setional risis
E414-F-1947,E,Franis Lieber : nineteenth-entury liberal 
E414-L-1880,E,Reminisenes
E414-M-1906,E,The publi life and diplomati orrespondene of James M. Mason 
E414-M-1894,E,Reolletions of a Virginian in the Mexian
E414-P-1886,E,Perley's reminisenes of sixty years in the national metropolis 
E414-B-1967,E,The life of William H. Seward 
E414-V-1967,E,William Henry Seward 
E414-W-1932,E,John Slidell and the onfederates in Paris 1862-65 
E414-S-1952,E,The diary of George Templeton Strong 
E414-D-1960,E,harles Sumner and the oming of the ivil War 
E414-S-1990,E,The seleted letters of harles Sumner 
E414-W-1924,E,Franes Wright 
E415-B-1967,E,Amerian life in the 1840s 
E415-B-1968,E,The Amerian mind in the mid-nineteenth entury 
E415-o-1962,E,The Whig party in the South 
E415-r-1959,E,ivil war in the making
E415-r-1957,E,The oming of the ivil War 
E415-D-2009,E,Passion and priniple : John and Jessie Fre_mont
E415-F-1970,E,Free soil
E415-F-1995,E,Free soil
E415-F-1900,E,Letters and reolletions of John Murray Forbes 
E415-G-1968,E,Manifest destiny 
E415-L-1971,E,Amerian nativism
E415-N-1947,E,Ordeal of the union 
E415-N-1982,E,The stakes of power
E415-P-1905,E,Reminisenes of peae and war 
E415-R-1966,E,History of the United States from the ompromise of 1850 
E415-R-1892,E,History of the United States from the ompromise of 1850 
E415-R-1895,E,History of the United States from the ompromise of 1850 
E415-R-1899,E,History of the United States from the ompromise of 1850 
E415-R-1919,E,History of the United States from the ompromise of 1850 : from Hayes to MKinley 
E415-R-1904,E,History of the United States from the ompromise of 1850 : to the final restoration of home rule in the South in 1877 
E415-R-1906,E,History of the United States from the ompromise of 1850 : to the final restoration of home rule in the South in 1877 
E415-S-1967,E,The shrine of party : ongressional voting behavior 1841-1852 
E415-T-1963,E,Benjamin Franklin Wade
E415648-h-1993,E,The Salmon P. hase papers 
E415648-h-1994,E,The Salmon P. hase papers 
E415648-h-1996,E,The Salmon P. hase papers 
E415648-N-1995,E,Salmon P. hase : a biography 
E4157-A-2012,E,The republi in risis
E4157-B-2010,E,At the preipie : Amerians north and south during the seession risis 
E4157-B-1973,E,onflit and transformation : the United States
E4157-B-2008,E,The age of Linoln 
E4157-B-1967,E,The frontier against slavery : western anti-negro prejudie and the slavery extension ontroversy 
E4157-D-1978,E,Liberty and union 
E4157-E-1992,E,Building towards ivil War : generational rhythms in Amerian politis 
E4157-F-1979,E,Patriide in the house divided : a psyhologial interpretation of Linoln and his age 
E4157-G-2000,E,North over South : Northern nationalism and Amerian identity in the antebellum era 
E4157-G-1998,E,Amerian mobbing
E4157-H-1978,E,The politial risis of the 1850s 
E4157-H-1992,E,Politial parties and Amerian politial development : from the age of Jakson to the age of Linoln 
E4157-H-2004,E,The fate of their ountry : politiians
E4157-J-1991,E,Linoln
E4157-J-1989,E,The Frontier
E4157-J-1973,E,Disrupted deades : the ivil War and Reonstrution years 
E4157-N-2005,E,The boundaries of Amerian politial ulture in the ivil War era 
E4157-N-1990,E,The oming of the ivil War
E4157-S-1988,E,A house divided : setionalism and ivil War
E4157-S-1987,E,The plundering generation : orruption and the risis of the Union
E4159D73-Q-2012,E,Stephen A. Douglas and Antebellum demoray 
E4159F4-o-2010,E,ivil War senator : William Pitt Fessenden and the fight to save the Amerian republi 
E4159S4-S-2012,E,Seward : Linoln's indispensable man 
E4159S84-T-1997,E,Thaddeus Stevens : nineteenth-entury egalitarian 
E4159W7-L-1972,E,Franes Wright and the 'great experiment' 
E4159W8-S-1985,E,A good southerner : the life of Henry A. Wise of Virginia 
E4159Y2-W-2006,E,William Lowndes Yaney and the oming of the ivil War 
E416-M-1960,E,Polk and the presideny 
E417-P-1910,E,The diary of James K. Polk during his Presideny
E417-M-1965,E,James K. Polk
E417-S-1957,E,James K. Polk 
E417-S-1966,E,James K. Polk 
E420-S-2009,E,Party over setion : the rough and ready presidential eletion of 1848 
E422-D-1946,E,Zahary Taylor 
E423-B-2012,E,Ameria's great debate : Henry lay
E423-H-1964,E,Prologue to onflit : the risis and ompromise of 1850 
E423-R-1957,E,The ompromise of 1850 
E426-N-1923,E,The Demorati mahine
E427-F-2011,E,Millard Fillmore 
E431-G-1991,E,The presideny of Franklin Piere 
E432--2008,E,Franklin Piere : young hikory of the Granite Hills.
E432-N-1998,E,Franklin Piere : young hikory of the Granite Hills 
E432-N-1958,E,Franklin Piere : young hikory of the Granite Hills 
E433H-E-2004,E,Bleeding Kansas : ontested liberty in the ivil War era 
E436--2010,E,Ameria on the eve of the ivil War 
E436-B-1866,E,Mr Buhanan's administration on the eve of the rebellion 
E436-N-1950,E,The emergene of Linoln 
E436-N-1948,E,The disruption of Amerian demoray 
E436-S-1990,E,Ameria in 1857 : a nation on the brink 
E437-u-1883,E,Life of James Buhanan
E437-K-1962,E,President James Buhanan : a biography 
E437-K-2013,E,President James Buhanan
E437-K-2014,E,President James Buhanan
E440-G-1961,E,Politis and the risis of 1860 
E440-P-1942,E,Linoln and his party in the seession risis 
E440-P-1962,E,Linoln and his party in the seession risis 
E440-P-1964,E,Northern editorials on seession 
E440-S-1970,E,And the war ame : the North and the seession risis
E440-S-1950,E,And the war ame : the North and the seession risis
E4405-o-2012,E,We have the war upon us : the onset of the ivil War
E4405-r-2010,E,"A seession risis enigma : William Henry Hurlbert and ""The diary of a publi man"" "
E4405-G-1961,E,Old gentlemen's onvention : the Washington Peae onferene of 1861 
E4405-W-1973,E,The seession movement in the Middle Atlanti States 
E441-A-2008,E,Slavery
E441-A-1971,E,Did slavery pay : readings in the eonomis of blak slavery in the United States 
E441--1976,E,Amerian negro slavery : a doumentary history 
E441--1973,E,Amerian negro slavery : a modern reader 
E441--1979,E,Amerian negro slavery : a modern reader 
E441-B-2014,E,The half has never been told : slavery and the making of Amerian apitalism 
E441-B-2005,E,Slavery and the peuliar solution : a history of the Amerian olonization Soiety 
E441-B-1972,E,The road to seession : a new perspetive on the Old South 
E441-B-1983,E,Blak Southerners
E441-o-1968,E,An inquiry into the law of negro slavery in the United States of Ameria 
E441-D-2009,E,otton and rae in the making of Ameria : the human osts of eonomi power 
E441-D-2003,E,hallenging the boundaries of slavery 
E441-D-2006,E,Inhuman bondage : the rise and fall of slavery in the New World 
E441-D-1969,E,The slave power onspiray and the paranoid style 
E441--1997,E,Ditionary of Afro-Amerian slavery 
E441-D-1990,E,Slavery attaked : Southern slaves and their allies
E441-D-1965,E,Douments Illustrative of the History of the Slave Trade to Ameria 
E441-E-2006,E,Amerian taxation
E441-F-2006,E,ompliity : how the North promoted
E441-F-1989,E,Without onsent or ontrat : the rise and fall of Amerian slavery 
E441-F-1992,E,Without onsent or ontrat : the rise and fall of Amerian slavery. Tehnial papers 
E441-F-1969,E,Slavery in the new world : a reader in omparative history 
E441-F-1988,E,The arrogane of rae : historial perspetives on slavery
E441-F-1994,E,The reintegration of Amerian history : slavery and the ivil War 
E441-F-1998,E,Jews and the Amerian slave trade 
E441-G-2011,E,Fatal self-deeption : slaveholding paternalism in the Old South 
E441-G-1968,E,The Amerian slave ode in theory and pratie : its distintive features shown by its statutes
E441-G-1985,E,Masters and statesmen : the politial ulture of Amerian slavery 
E441-H-2007,E,The old south : new studies of soiety and ulture 
E441--2006,E,Slavery and publi history : the tough stuff of Amerian memory 
E441-H-1977,E,Blak Odyssey : the Afro-Amerian ordeal in slavery 
E441-H-2019,E,Barraoon : the story of the last slave 
E441-H-1962,E,Slavery in Ameria : its legal history 
E441--2001,E,In the hands of strangers : readings on foreign and domesti slave trading and the risis of the Union 
E441-J-1935,E,Pro-slavery thought in the Old South 
E441-K-2003,E,Amerian slavery
E441-K-1995,E,Amerian slavery
E441--2015,E,Linking the histories of slavery : North Ameria and its borderlands 
E441-M-2008,E,Between freedom and bondage : rae
E441-M-1992,E,Between slavery and freedom : philosophy and Amerian slavery 
E441-M-1973,E,Blak bondage in the north 
E441-M-1965,E,Slavery and Methodism : a hapter in Amerian morality
E441-M-1963,E,Slavery defended : the views of the old South 
E441-M-1971,E,Amerian negro slavery and abolition : a soiologial study 
E441-M-1985,E,Slavery in the United States : four views 
E441--1986,E,New perspetives on rae and slavery in Ameria : essays in honor of Kenneth M. Stampp 
E441-O-1991,E,Slavery and freedom : an interpretation of the Old South 
E441-O-1998,E,The ruling rae : a history of Amerian slaveholders 
E441-P-1989,E,Slavery : history and historians 
E441-P-1959,E,Amerian negro slavery : a survey of the supply
E441--1974,E,Plantation town and ounty : essays on the loal history of Amerian slave soiety 
E441-R-2015,E,Eighty-eight years : the long death of slavery in the United States
E441-R-2012,E,Flush times and fever dreams : a story of apitalism and slavery in the age of Jakson 
E441-R-1989,E,onflit and ompromise : the politial eonomy of slavery
E441-R-1982,E,Slavery and Freedom 
E441-S-2007,E,Saltwater slavery : a middle passage from Afria to Amerian diaspora 
E441--2004,E,Sugar
E441--2000,E,Slavery
E441-S-1998,E,Debating slavery : eonomy and soiety in the antebellum Amerian South 
E441--1992,E,Soiety and ulture in the slave South 
E441-S-1985,E,Quakers and slavery : a divided spirit 
E441-S-1970,E,Industrial slavery in the Old South 
E441-T-1987,E,The making of the Afrian diaspora in the Amerias
E441-T-1981,E,Freedom and Prejudie : the Legay of Slavery in the United States and Brazil 
E441--1994,E,Transatlanti slavery : against human dignity 
E441-V-1984,E,Slavery and rae in Amerian popular ulture 
E441-W-2014,E,Amerian slavery : a very short introdution 
E441-W-2006,E,Slavery and Amerian eonomi development 
E441-W-1970,E,Slavery in the Amerian South 
E441-W-1964,E,Slavery in the South : first-hand aounts of the ante-bellum Amerian Southland from Northern and Southern whites
E441-W-1966,E,Slavery and the Southern eonomy : soures and readings 
E442-B-1959,E,Slave trading in the Old South 
E442-o-1969,E,The domesti slave trade of the southern states 
E442-G-2003,E,A troublesome ommere : the transformation of the interstate slave trade 
E442-G-1965,E,The politial eonomy of slavery : studies in the eonomy and soiety of the Slave South 
E442-M-2009,E,Modernizing a slave eonomy : the eonomi vision of the onfederate nation 
E442--2004,E,Monuments of the Blak Atlanti : slavery and memory 
E442-T-1989,E,Speulators and slaves : masters
E443--1980,E,Advie among Masters : the Ideal in Slave Management in the Old South 
E443-B-2017,E,The prie for their pound of flesh : the value of the enslaved
E443-B-1968,E,The southern plantation overseer as revealed in his letters 
E443--1991,E,Before freedom ame : Afrian-Amerian life in the antebellum South 
E443--1993,E,Blak and white ultural interation in the antebellum South 
E443--1978,E,"Revisiting Blassingame's ""The slave ommunity"" : the sholars respond "
E443-B-1972,E,The slave ommunity : plantation life in the Ante-Bellum South 
E443-B-1979,E,The slave ommunity : plantation life in the antebellum south 
E443-a-2004,E,loser to freedom : enslaved women and everyday resistane in the plantation South 
E443-o-1991,E,When I an read my title lear : literay
E443-D-2002,E,The Afrian-Amerian family in slavery and emanipation 
E443-E-1976,E,Slavery : a problem in Amerian institutional and intelletual life 
E443-E-1968,E,Slavery : a problem in Amerian institutional and intelletual life 
E443-F-2010,E,Slavery
E443-F-1991,E,Night riders in blak folk history 
E443-G-1975,E,Roll
E443-G-1974,E,Roll
E443-G-1976,E,Roll
E443-G-2008,E,Out of the house of bondage : the transformation of the plantation household 
E443-H-2001,E,Slave patrols : law and violene in Virginia and the arolinas 
E443-H-1997,E,Senes of subjetion : terror
E443-J-1976,E,The struggle for freedom
E443-K-2009,E,Joining plaes : Slave neighborhoods in the old South 
E443-K-2007,E,Joining plaes : slave neighborhoods in the old South 
E443-K-1995,E,Stolen hildhood : slave youth in nineteenth-entury Ameria 
E443-M-1994,E,Afria in Ameria : slave aulturation and resistane in the Amerian South and the British aribbean
E443-M-1953,E,The Nebraska question
E443-M-1992,E,Afria in Ameria : slave aulturation and resistane in the Amerian South and the British aribbean
E443-O-1983,E,Slave life in Ameria : a historiography and seleted bibliography 
E443-V-1979,E,The Slave Drivers : Blak Agriultural Supervisors in the Antebellum South 
E443-W-2004,E,Masterful women : slaveholding widows from the Amerian revolution through the ivil War 
E443-W-1964,E,Slavery in the ities 
E443-W-1999,E,Ar'n't I a woman : female slaves in the plantation South 
E443-W-1985,E,Ar'n't I a woman : female slaves in the plantation south 
E443--1989,E,Women and the family in a slave soiety 
E443--1994,E,Working toward freedom : slave soiety and domesti eonomy in the Amerian South 
E444-A-1992,E,The house of bondage
E444--1981,E,Index to The Amerian slave 
E444--1972,E,The Amerian Slave : a omposite Autobiography 
E444--1977,E,The Amerian Slave : a omposite Autobiography : Supplement Series 1 
E444--1979,E,The Amerian Slave : a omposite Autobiography : Supplement Series 2 
E444--1997,E,Till freedom ried out : memories of Texas slave life 
E444-B-1853,E,Death struggles of slavery : being a narrative of fats and inidents
E444-B-2009,E,Death struggles of slavery : being a narrative of fats and inidents
E444-B-1970,E,Fifty years in hains 
E444--2007,E,The ambridge ompanion to the Afrian Amerian slave narrative 
E444-a-2005,E,Equiano
E444--1987,E,lassi slave narratives 
E444--2002,E,The lassi slave narratives 
E444-o-1987,E,Surprizing narrative : Olaudah Equiano and the beginnings of Blak autobiography 
E444--1978,E,Dear Master : letters of a slave family 
