child,parent,description
J3100-M-1966,J,The making of citizens 
J3100-M-1977,J,Political Participation : how and why do People Get Involved in Politics 
J3100-M-1993,J,The well-tempered self : citizenship, culture and the postmodern subject 
J3100-M-2002,J,Civic literacy : how informed citizens make democracy work 
J3100-M-1969,J,Moskau, Marcuse und die rebellierenden Studenten 
J3100-M-1978,J,Injustice : the social bases of obedience and revolt 
J3100--1982,J,Mouvements Sociaux d'Aujourd'hui : Acteurs et Analystes 
J3100-N-2002,J,Democratic phoenix : reinventing political activism 
J3100-N-1969,J,Student power 
J3100-N-1979,J,Access to power : politics and the urban poor in developing nations 
J3100--1986,J,The new women's movement : feminism and political power in Europe and the U.S.A. 
J3100-N-1968,J,Kursbuch 13, 1968, die Studenten und die Macht : Spanien, Italien, Frankreich, Polen, Tschechoslowakei, Lateinamerika, USA 
J3100-O-1978,J,Herod : reflections on political violence 
J3100-O-2009,J,Theories of political protest and social movements : a multidisciplinary introduction, critique, and synthesis 
J3100-O-1994,J,The foundations of citizenship 
J3100--1995,J,Orwell in Athens : a perspective on informatization and democracy 
J3100-O-1893,J,The rights of women : a comparative study in history and legislation 
J3100--2006,J,The policing of transnational protest 
J3100-P-2009,J,Blogging the political : politics and participation in a networked society 
J3100-P-2018,J,The rise of nerd politics : digital activism and political change 
J3100-P-1971,J,Youth up in arms : a political and social world survey, 1955-1970 
J3100--1975,J,Participation in Politics 
J3100-P-1972,J,The morality of politics 
J3100--1981,J,Political clientelism, patronage and development 
J3100-R-2009,J,Transforming power : from the personal to the political 
J3100-R-2014,J,The public understanding of political integrity : the case for probity perceptions 
J3100-R-2018,J,Bad governance and corruption 
J3100-R-2015,J,Paying bribes for public services : a global guide to grass roots corruption 
J3100-R-1999,J,Corruption and government : causes, consequences, and reform 
J3100-R-2013,J,Why aren't they there : the political representation of women, ethnic groups and issue positions in legislatures 
J3100-R-1992,J,Citizenship in the western tradition : Plato to Rousseau 
J3100-R-1969,J,Measures of political attitudes 
J3100-R-1968,J,Measures of political attitudes 
J3100-R-1970,J,People in Politics : Observations Across the Atlantic 
J3100-R-1978,J,Corruption : a study in political economy 
J3100-R-1980,J,Ideology and Popular Protest 
J3100-S-2011,J,Democracy and political violence 
J3100-S-2006,J,Corruption - the world's big C : cases, causes, consequences, cures 
J3100-S-2012,J,From dictatorship to democracy : a conceptual framework for liberation 
J3100-S-1973,J,The politics of nonviolent action.
J3100-S-2014,J,They can't represent us! : reinventing democracy from Greece to Occupy 
J3100-S-2007,J,Good governance and development 
J3100-S-2003,J,Stories of peoplehood : the politics and morals of political membership 
J3100-S-2005,J,Hope in the dark : the untold history of people power 
J3100-S-2008,J,Genealogies of citizenship : markets, statelessness, and the right to have rights 
J3100--2021,J,Statelessness, governance, and the problem of citizenship 
J3100-S-1970,J,Learning about politics : a reader in political socialization 
J3100-S-1965,J,Political socialization : its role in the political process 
J3100-S-1969,J,The year of the young rebels 
J3100-S-2001,J,Women, political philosophy and politics 
J3100--1970,J,Student activism and protest 
J3100-S-1986,J,Political cognition 
J3100-T-2010,J,Black bloc, white riot : anti-globalization and the genealogy of dissent 
J3100-T-2018,J,Premonitions : selected essays on the culture of revolt 
J3100-T-2008,J,Public philosophy in a new key.
J3100-T-1977,J,Between center and periphery : grassroots politicians in Italy and France 
J3100-T-1994,J,Citizenship and social rights : the interdependence of self and society 
J3100-U-2010,J,Corruption, inequality, and the rule of law : the bulging pocket makes the easy life 
J3100-V-1998,J,Feminism and citizenship 
J3100--1972,J,Varieties of Political Expression in Sociology : Essays 
J3100-V-1978,J,Participation and political equality : a seven nation comparison 
J3100-W-2001,J,Reshaping world politics : NGOs, the Internet, and global civil society 
J3100-W-2009,J,Canon fodder : historical women political thinkers 
J3100-W-2015,J,Riots and political protest : notes from the post-political present 
J3100--1984,J,Women and the public sphere : a critique of sociology and politics 
J3100-W-2013,J,Resistance in the age of austerity : nationalism, the failure of the Left and the return of God 
J3100-W-1994,J,Arguments for a new left : answering the free-market right 
J3100-W-1970,J,Obligations : Essays on Disobedience, War, and Citizenship 
J3100-W-1999,J,The politico's guide to politics on the Internet 
J3100--1990,J,Women and politics in the age of the democratic revolution 
J3100-W-1963,J,Corruption in developing countries 
J3100-W-1987,J,Northern Ireland : a comparative analysis 
J3100-Y-1997,J,Gender & nation 
J3100-Y-1977,J,An Infantile Disorder : The Crisis and Decline of the New Left 
J3100-Z-1997,J,Social movements in politics : a comparative study 
J3110--1985,J,Banditry, rebellion and social protest in Africa 
J3110-S-1999,J,Corruption, democracy, and good governance in Africa : essays on accountability and ethical behaviour 
J3110-M-2007,J,Corruption in Africa : causes, consequences, and cleanups 
J3110--1987,J,Popular struggles for democracy in Africa 
J3110-W-1987,J,Political corruption in Africa 
J3110-W-1991,J,The challenge road : women and the Eritrean revolution 
J3110-W-1977,J,Rural Rebels : a Study of two Protest Movements in Kenya 
J3110--1991,J,Working with rural communities : a participatory action research perspective in Kenya 
J3110-S-2006,J,A culture of corruption : everyday deception and popular discontent in Nigeria 
J3110--2006,J,Voices of protest : social movements in post-apartheid South Africa 
J3110-K-1993,J,Political violence in South Africa 
J3110-M-1975,J,The Black Sash of South Africa : a case study in liberalism 
J3110-R-1956,J,The Black Sash : the story of the South African Women's Defence of the Constitution League 
J3110--1995,J,Seeds of dissidence : South African case studies 
J3110-S-1993,J,Heroes or villains : youth politics in the 1980s 
J3110-W-1979,J,The women's suffrage movement in South Africa 
J3110-W-1983,J,Women and resistance in South Africa 
J3110-W-1993,J,We now demand! : the history of women's resistance to pass laws in South Africa 
J3110--2009,J,Decentralization, democracy, and development : recent experience from Sierra Leone 
J3110-G-1997,J,Tanu women : gender and culture in the making of Tanganyikan nationalism, 1955-1965 
J3110-T-2000,J,Women and politics in Uganda 
J3120-B-1997,J,The rise and fall of economic and social rights : thoughts on justice and stability in the North Atlantic democracies 
J3120-F-2017,J,In the name of women's rights : the rise of femonationalism 
J3120--2002,J,Contesting Canadian citizenship : historical readings 
J3120-Y-2000,J,Feminists and party politics 
J3120-C-1995,J,Reconfigurations : Canadian citizenship and constitutional change 
J3120--1995,J,Gender and politics in contemporary Canada 
J3120-L-1984,J,Children of privilege : student revolt in the sixties : a study of the student movements in Canada, the United States, and West Germany 
J3120-M-1996,J,Women and politics in Canada 
J3120--1998,J,Women and political representation in Canada 
J3120-G-1991,J,Radicalism and social change in Jamaica, 1960-1972 
J3120-L-1977,J,Violence and Politics in Jamaica, 1960-1970 : Internal Security in a Developing Country 
J3120-S-1980,J,Democracy and Clientelism in Jamaica 
J3120-M-2009,J,Political corruption in Mexico : the impact of democratization 
J3120-M-1991,J,Corruption and politics in contemporary Mexico 
J3120--1990,J,Popular movements and political change in Mexico 
J3120--1982,J,Nicaraguan women and the revolution.
J3120-V-1975,J,The formation of the New Left : the early years 
J3120-A-2010,J,Voodoo histories : how conspiracy theory has shaped modern history 
J3120--2001,J,Activists speak out : reflections of the pursuit of change in America 
J3120-A-2007,J,Alice Paul and the American suffrage campaign 
J3120-A-2006,J,Talking to strangers : anxieties of citizenship since Brown v. Board of Education 
J3120--2008,J,American countercultures : an encyclopedia of nonconformists, alternative lifestyles, and radical ideas in U.S. history.
J3120-A-1996,J,The pursuit of absolute integrity : how corruption control makes government ineffective 
J3120-A-1944,J,It's all politics 
J3120-A-1984,J,Gender gap : Bella Abzug's guide to political power for American women 
J3120-B-2002,J,The president's cabinet : gender, power, and representation 
J3120-B-1991,J,The moral frameworks of public life : gender, politics, and the state in rural New York, 1870-1930 
J3120-B-1996,J,Why movements succeed or fail : opportunity, culture and the struggle for woman suffrage 
J3120-B-1980,J,Power and protest in American life 
J3120-B-1987,J,Words on fire : the life and writing of Elizabeth Gurley Flynn 
J3120-B-1983,J,Women and politics : the visible majority 
J3120-B-1986,J,American women and political participation : the impacts of work, generation, and feminism 
J3120-B-1999,J,The necessity of politics : reclaiming American public life 
J3120-B-1968,J,CORE and the strategy of nonviolence 
J3120-B-1978,J,Political corruption in America 
J3120-B-1976,J,Corruption in the American political system 
J3120-B-1982,J,Community and Organization in the New Left : 1962-1968 : the Great Refusal 
J3120-B-20010,J,The consent of the governed : the Lockean legacy in early American culture 
J3120-B-2001,J,The private roots of public action : gender, equality, and political participation 
J3120-B-1994,J,A woman's place is in the House : campaigning for Congress in the feminist era 
J3120-C-2017,J,Neocitizenship : political culture after democracy 
J3120--2007,J,Confronting the new conservatism : the rise of the right in America 
J3120--2017,J,Corruption, accountability and discretion 
J3120--2004,J,The counterculture movement of the 1960s 
J3120-C-1999,J,The will to empower : democratic citizens and other subjects 
J3120-C-1969,J,Woman suffrage and politics : the inner story of the suffrage movement 
J3120-C-1991,J,Collective action and the civil rights movement 
J3120-C-1967,J,The new student left : an anthology 
J3120-C-1977,J,Guide to 1976 elections.
J3120-C-1985,J,Guide to U.S. elections.
J3120-C-1997,J,Women and political participation : cultural change in the political arena 
J3120-D-2007,J,The good citizen : how a younger generation is reshaping American politics 
J3120-D-2019,J,Dream or nightmare : re-imagining progressive politics in an age of fantasy 
J3120-D-1994,J,Women, elections and representation 
J3120--1994,J,Different roles, different voices : women and politics in the United States and Europe 
J3120-D-1978,J,Feminism and suffrage : the emergence of an independent women's movement in America 1848-1869 
